SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
50,4,9,2,70,Alaska,Dillingham Census Area,4847,4847,4868,4989,5034,21,121,45,25,123,124,10,21,19,15,102,105,0,0,1,5,21,-63,5,21,-62,1,-2,2,52,52,51,51,24.95688343,24.74309089,4.260931318,3.791280056,20.69595212,20.95181084,0,0.199541056,4.260931318,-12.5710865,4.260931318,-12.37154545
50,4,9,2,90,Alaska,Fairbanks North Star Borough,97581,97581,98267,99286,100272,686,1019,986,421,1704,1591,67,408,382,354,1296,1209,120,151,682,214,-479,-903,334,-328,-221,-2,51,-2,4313,4313,4436,4482,17.2510668,15.94523898,4.130537122,3.828460899,13.12052968,12.11677808,1.52870369,6.835105583,-4.849331572,-9.050000501,-3.320627882,-2.214894918
50,4,9,2,100,Alaska,Haines Borough,2508,2508,2502,2555,2552,-6,53,-3,3,25,27,6,6,13,-3,19,14,0,0,0,-2,30,-16,-2,30,-16,-1,4,-1,0,0,0,0,9.887284952,10.57372234,2.372948388,5.091051498,7.514336563,5.482670844,0,0,11.86474194,-6.265909536,11.86474194,-6.265909536
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2150,2150,2149,2120,2129,-1,-29,9,5,25,22,7,9,12,-2,16,10,0,0,0,1,-50,0,1,-50,0,0,5,-1,0,0,0,0,11.71234481,10.35537774,4.216444132,5.648387856,7.495900679,4.70698988,0,0,-23.42468962,0,-23.42468962,0
50,4,9,2,110,Alaska,Juneau City and Borough,31275,31275,31418,32240,32556,143,822,316,101,408,430,25,131,129,76,277,301,13,61,74,55,471,-54,68,532,20,-1,13,-5,887,887,913,893,12.81849885,13.27242422,4.115743504,3.981727267,8.702755349,9.290696957,1.91649125,2.284091611,14.79782588,-1.666769554,16.71431713,0.617322057
50,4,9,2,122,Alaska,Kenai Peninsula Borough,55400,55400,55594,56426,56900,194,832,474,183,701,691,70,382,399,113,319,292,14,40,51,68,459,132,82,499,183,-1,14,-1,1722,1722,1728,1685,12.51562221,12.19490673,6.820210677,7.041632106,5.695411534,5.153274624,0.714158186,0.900058239,8.194965185,2.329562501,8.909123371,3.22962074
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13477,13477,13542,13685,13779,65,143,94,48,182,184,11,86,85,37,96,99,15,47,61,13,-1,-67,28,46,-6,0,1,1,246,246,304,306,13.36908216,13.39935916,6.317258604,6.189921352,7.051823558,7.20943781,3.452455283,4.442178852,-0.073456495,-4.879114477,3.378998788,-0.436935625
50,4,9,2,150,Alaska,Kodiak Island Borough,13592,13592,13631,13913,14239,39,282,326,59,231,228,12,43,37,47,188,191,31,92,164,-38,-2,-27,-7,90,137,-1,4,-2,336,336,396,401,16.77316294,16.19778346,3.122277084,2.628587667,13.65088586,13.56919579,6.680220738,11.65103723,-0.14522219,-1.918158568,6.534998548,9.732878659
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1631,1631,1634,1661,1654,3,27,-7,12,28,33,4,6,6,8,22,27,0,0,0,-5,5,-35,-5,5,-35,0,0,1,37,37,37,37,16.99544765,19.90950226,3.641881639,3.619909502,13.35356601,16.28959276,0,0,3.034901366,-21.11613876,3.034901366,-21.11613876
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,88995,88995,89777,91930,93925,782,2153,1995,334,1350,1338,96,443,425,238,907,913,17,47,80,509,1169,989,526,1216,1069,18,30,13,1370,1370,1366,1319,14.85908633,14.39832127,4.875981663,4.573457803,9.983104669,9.824863469,0.517316339,0.860886175,12.86686809,10.64270534,13.38418443,11.50359151
50,4,9,2,180,Alaska,Nome Census Area,9492,9492,9548,9892,9915,56,344,23,59,259,247,14,75,68,45,184,179,1,1,4,13,135,-162,14,136,-158,-3,24,2,219,219,234,231,26.64609054,24.94067754,7.716049383,6.866259403,18.93004115,18.07441814,0.102880658,0.403897612,13.88888889,-16.35785328,13.99176955,-15.95395567
50,4,9,2,185,Alaska,North Slope Borough,9430,9430,9462,9536,9643,32,74,107,46,179,163,15,31,22,31,148,141,1,2,2,1,-79,-33,2,-77,-31,-1,3,-3,2652,2652,2655,2655,18.84408885,16.99775796,3.263501421,2.294175922,15.58058743,14.70358204,0.210548479,0.208561447,-8.316664912,-3.441263882,-8.106116433,-3.232702435
50,4,9,2,188,Alaska,Northwest Arctic Borough,7523,7523,7535,7727,7810,12,192,83,47,231,235,9,35,31,38,196,204,0,3,3,-25,-18,-125,-25,-15,-122,-1,11,1,382,382,376,376,30.27126196,30.25037008,4.586554842,3.990474352,25.68470712,26.25989573,0.393133272,0.386174937,-2.358799633,-16.09062239,-1.965666361,-15.70444745
50,4,9,2,195,Alaska,Petersburg Census Area,3815,3819,3827,3842,3844,8,15,2,11,51,46,0,15,29,11,36,17,0,2,2,-1,-29,-18,-1,-27,-16,-2,6,1,43,43,45,45,13.30029991,11.96981525,3.911852914,7.546187874,9.388446994,4.423627374,0.521580389,0.52042675,-7.562915634,-4.683840749,-7.041335246,-4.163413999
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,5559,5559,5596,5755,5751,37,159,-4,17,78,79,0,6,26,17,72,53,1,2,3,20,77,-57,21,79,-54,-1,8,-3,50,50,50,50,13.74328253,13.73196593,1.057175579,4.519381192,12.68610695,9.212584738,0.35239186,0.521467061,13.5670866,-9.907874153,13.91947846,-9.386407092
50,4,9,2,220,Alaska,Sitka City and Borough,8881,8881,8908,8914,9046,27,6,132,26,116,105,13,55,43,13,61,62,7,16,34,9,-76,36,16,-60,70,-2,5,0,255,255,250,260,13.01761867,11.69265033,6.172146785,4.788418708,6.845471889,6.904231626,1.79553361,3.786191537,-8.528784648,4.008908686,-6.733251038,7.795100223
50,4,9,2,230,Alaska,Skagway Municipality,968,968,960,939,959,-8,-21,20,1,8,8,7,17,20,-6,-9,-12,0,2,2,-3,-15,30,-3,-13,32,1,1,0,32,32,32,32,8.425487099,8.429926238,17.90416008,21.0748156,-9.478672986,-12.64488936,2.106371775,2.10748156,-15.79778831,31.61222339,-13.69141654,33.71970495
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,7029,7029,7067,7126,7144,38,59,18,33,117,113,14,36,38,19,81,75,4,2,17,15,-25,-75,19,-23,-58,0,1,1,369,369,373,373,16.48700063,15.83742116,5.072923272,5.325858444,11.41407736,10.51156272,0.281829071,2.382620883,-3.522863383,-10.51156272,-3.241034313,-8.128941836
50,4,9,2,261,Alaska,Valdez-Cordova Census Area,9636,9636,9674,9730,9717,38,56,-13,29,121,125,15,42,39,14,79,86,3,13,22,21,-51,-120,24,-38,-98,0,15,-1,201,201,202,202,12.47165533,12.85545328,4.329004329,4.010901424,8.142651,8.844551859,1.339929911,2.262559778,-5.256648114,-12.34123515,-3.916718202,-10.07867537
50,4,9,2,270,Alaska,Wade Hampton Census Area,7459,7459,7462,7648,7809,3,186,161,57,240,254,16,54,54,41,186,200,0,0,0,-39,2,-39,-39,2,-39,1,-2,0,9,9,10,10,31.76704169,32.86536844,7.147584381,6.987125574,24.61945731,25.87824287,0,0,0.264725348,-5.046257359,0.264725348,-5.046257359
50,4,9,2,275,Alaska,Wrangell City and Borough,2369,2365,2371,2383,2403,6,12,20,6,28,28,0,18,36,6,10,-8,0,-1,-1,1,4,28,1,3,27,-1,-1,1,19,19,20,19,11.77955406,11.70079398,7.572570467,15.04387798,4.206983593,-3.343083995,-0.420698359,-0.417885499,1.682793437,11.70079398,1.262095078,11.28290848
50,4,9,2,282,Alaska,Yakutat City and Borough,662,662,660,662,668,-2,2,6,1,11,8,2,0,0,-1,11,8,1,2,2,-2,-14,-4,-1,-12,-2,0,3,0,18,18,30,30,16.64145235,12.03007519,0,0,16.64145235,12.03007519,3.025718608,3.007518797,-21.18003026,-6.015037594,-18.15431165,-3.007518797
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5588,5588,5588,5748,5770,0,160,22,21,93,98,9,29,30,12,64,68,0,0,0,-5,48,-45,-5,48,-45,-7,48,-1,31,31,31,31,16.40790402,17.0168432,5.11644319,5.209237715,11.29146083,11.80760549,0,0,8.468595625,-7.813856572,8.468595625,-7.813856572
40,4,8,4,0,Arizona,Arizona,6392017,6392015,6410810,6467315,6553255,18795,56505,85940,21618,84984,87297,11041,47480,48137,10577,37504,39160,2341,10156,12293,5718,8085,34456,8059,18241,46749,159,760,31,139384,140314,146668,149267,13.19819461,13.40909039,7.373744237,7.393992736,5.824450376,6.015097649,1.577248241,1.888242988,1.255617569,5.292548637,2.832865809,7.180791624
50,4,8,4,1,Arizona,Apache County,71518,71518,71676,72327,73195,158,651,868,305,1110,1180,152,605,553,153,505,627,4,12,13,2,146,230,6,158,243,-1,-12,-2,941,941,941,941,15.41634549,16.21747914,8.402602724,7.600225396,7.013742769,8.617253749,0.166663195,0.178667143,2.027735533,3.16103407,2.194398728,3.339701214
50,4,8,4,3,Arizona,Cochise County,131346,131346,131627,132770,132088,281,1143,-682,426,1719,1771,305,1170,1160,121,549,611,86,75,426,79,532,-1729,165,607,-1303,-5,-13,10,6271,6080,6777,7409,13.00317326,13.37320375,8.850327349,8.759410703,4.15284591,4.613793051,0.567328676,3.216818069,4.02425141,-13.05605268,4.591580086,-9.839234609
50,4,8,4,5,Arizona,Coconino County,134421,134420,134611,134105,136011,191,-506,1906,441,1769,1788,181,700,725,260,1069,1063,34,80,92,-105,-1679,747,-71,-1599,839,2,24,4,8834,8847,8574,10187,13.16631686,13.23875668,5.209961446,5.368064091,7.956355409,7.870692591,0.595424165,0.681188823,-12.49646467,5.53095707,-11.9010405,6.212145893
50,4,8,4,7,Arizona,Gila County,53597,53597,53544,53495,53144,-53,-49,-351,171,625,663,165,633,662,6,-8,1,5,18,19,-43,-40,-368,-38,-22,-349,-21,-19,-3,917,969,942,943,11.67798653,12.43447519,11.82746476,12.41572033,-0.149478228,0.018754865,0.336326012,0.356342426,-0.747391138,-6.901790152,-0.411065126,-6.545447726
50,4,8,4,9,Arizona,Graham County,37220,37220,36847,37150,37416,-373,303,266,135,571,598,82,277,249,53,294,349,1,0,1,-439,20,-80,-438,20,-79,12,-11,-4,3751,3502,3761,3683,15.4330581,16.0394818,7.486790005,6.678647105,7.946268092,9.360834697,0,0.026821876,0.540562455,-2.145750074,0.540562455,-2.118928198
50,4,8,4,11,Arizona,Greenlee County,8437,8437,8347,8615,8802,-90,268,187,22,118,128,21,38,41,1,80,87,2,13,14,-97,174,85,-95,187,99,4,1,1,35,43,40,34,13.9134536,14.69828329,4.480603702,4.708043865,9.4328499,9.990239421,1.532838109,1.607624735,20.51644853,9.760578745,22.04928664,11.36820348
50,4,8,4,12,Arizona,La Paz County,20489,20489,20465,20484,20281,-24,19,-203,42,183,161,44,248,227,-2,-65,-66,6,17,18,-18,69,-156,-12,86,-138,-10,-2,1,388,388,468,367,8.937947203,7.898932908,12.1126279,11.13700478,-3.1746807,-3.238071875,0.830301106,0.883110512,3.370045667,-7.653624433,4.200346773,-6.770513921
50,4,8,4,13,Arizona,Maricopa County,3817117,3817117,3823563,3868525,3942169,6446,44962,73644,13489,52903,54434,5842,25570,26041,7647,27333,28393,1748,8134,9089,-2924,9185,35982,-1176,17319,45071,-25,310,180,53177,53177,52949,53994,13.75517285,13.9383261,6.648389878,6.668037437,7.10678297,7.270288658,2.114900402,2.327322002,2.388168206,9.213521871,4.503068608,11.54084387
50,4,8,4,15,Arizona,Mohave County,200186,200186,200380,202592,203334,194,2212,742,537,2031,2113,637,2616,2610,-100,-585,-497,-14,-37,-27,344,2726,1276,330,2689,1249,-36,108,-10,2629,2660,4087,4693,10.08010482,10.41076452,12.98353236,12.8594867,-2.903427533,-2.448722181,-0.183635588,-0.133029173,13.52947599,6.286860167,13.34584041,6.153830994
50,4,8,4,17,Arizona,Navajo County,107449,107449,107608,107174,107094,159,-434,-80,442,1656,1717,202,840,850,240,816,867,20,48,55,-103,-1296,-1011,-83,-1248,-956,2,-2,9,2227,2245,2151,2059,15.42028662,16.0266582,7.821884516,7.93398921,7.598402101,8.092668994,0.44696483,0.513375772,-12.0680504,-9.436780107,-11.62108557,-8.923404335
50,4,8,4,19,Arizona,Pima County,980263,980263,981915,987573,992394,1652,5658,4821,3007,11874,12061,1909,8427,8611,1098,3447,3450,345,1420,1893,291,848,-434,636,2268,1459,-82,-57,-88,24139,24235,26015,25576,12.05795618,12.18303133,8.557554045,8.698124767,3.500402135,3.484906567,1.441999139,1.912153081,0.861137514,-0.438391145,2.303136653,1.473761936
50,4,8,4,21,Arizona,Pinal County,375770,375770,385812,383553,387365,10042,-2259,3812,1225,4736,4919,550,2235,2263,675,2501,2656,36,175,202,9017,-5344,1043,9053,-5169,1245,314,409,-89,26245,27945,27828,27772,12.31145165,12.76140913,5.809986157,5.870922718,6.501465494,6.890486407,0.454920616,0.524050548,-13.89197585,2.705864956,-13.43705523,3.229915503
50,4,8,4,23,Arizona,Santa Cruz County,47420,47420,47380,47448,47303,-40,68,-145,166,698,713,72,303,324,94,395,389,-14,-32,-26,-125,-289,-514,-139,-321,-540,5,-6,6,384,377,386,524,14.72139031,15.04997309,6.390517569,6.838977953,8.330872738,8.210995135,-0.674906146,-0.548806873,-6.09524613,-10.84948972,-6.770152276,-11.39829659
50,4,8,4,25,Arizona,Yavapai County,211033,211033,210249,211130,212637,-784,881,1507,471,1784,1865,560,2463,2416,-89,-679,-551,25,93,116,-704,1402,1964,-679,1495,2080,-16,65,-22,3525,2635,3610,3628,8.467436678,8.802006763,11.69018864,11.40249241,-3.222751964,-2.600485644,0.441407854,0.547470662,6.654342053,9.269244656,7.095749907,9.816715318
50,4,8,4,27,Arizona,Yuma County,195751,195750,196786,200374,200022,1036,3588,-352,739,3207,3186,319,1355,1405,420,1852,1781,57,140,408,543,1631,-2579,600,1771,-2171,16,-35,38,5921,6270,8139,7457,16.1496626,15.9142449,6.82344647,7.018052128,9.326216135,8.896192769,0.705005539,2.037982397,8.213314533,-12.88224658,8.918320073,-10.84426418
40,3,7,5,0,Arkansas,Arkansas,2915918,2915919,2922750,2938582,2949131,6831,15832,10549,9377,38088,37877,6479,28888,29223,2898,9200,8654,745,2641,3241,3180,3756,-1452,3925,6397,1789,8,235,106,78931,80196,81371,81295,12.99636328,12.86645596,9.857145099,9.926774624,3.139218185,2.939681333,0.901160351,1.100936815,1.281619946,-0.493230563,2.182780296,0.607706252
50,3,7,5,1,Arkansas,Arkansas County,19019,19018,18991,18855,18892,-27,-136,37,71,235,234,77,245,228,-6,-10,6,3,15,16,-24,-132,17,-21,-117,33,0,-9,-2,247,247,247,247,12.41874967,12.39833629,12.9472071,12.08043023,-0.528457433,0.317906059,0.792686149,0.84774949,-6.975638112,0.900733833,-6.182951963,1.748483323
50,3,7,5,3,Arkansas,Ashley County,21853,21853,21820,21645,21524,-33,-175,-121,62,275,283,62,233,253,0,42,30,1,2,2,-31,-225,-154,-30,-223,-152,-3,6,1,191,191,191,191,12.65385943,13.1112604,10.72126999,11.72137413,1.93258944,1.389886261,0.092028069,0.092659084,-10.35315771,-7.134749473,-10.26112964,-7.042090389
50,3,7,5,5,Arkansas,Baxter County,41513,41513,41547,41261,41048,34,-286,-213,89,331,363,136,666,675,-47,-335,-312,0,-7,-6,82,47,108,82,40,102,-1,9,-3,595,595,595,595,7.994396677,8.82042061,16.08540238,16.40160857,-8.0910057,-7.581187962,-0.169065791,-0.145792076,1.135156024,2.624257372,0.966090233,2.478465295
50,3,7,5,7,Arkansas,Benton County,221339,221344,222908,227535,232268,1564,4627,4733,781,3249,3234,304,1548,1518,477,1701,1716,77,328,349,970,2539,2624,1047,2867,2973,40,59,44,2061,2061,2145,2145,14.4257986,14.06689387,6.873233683,6.602827733,7.552564919,7.464066133,1.456344088,1.518041422,11.27334646,11.41358364,12.72969055,12.93162507
50,3,7,5,9,Arkansas,Boone County,36903,36903,36927,37088,37327,24,161,239,82,431,424,74,419,440,8,12,-16,4,8,12,16,159,245,20,167,257,-4,-18,-2,465,465,465,465,11.64628792,11.39555197,11.32202932,11.8255728,0.324258596,-0.430020829,0.216172398,0.322515622,4.2964264,6.584693946,4.512598798,6.907209568
50,3,7,5,11,Arkansas,Bradley County,11508,11508,11494,11476,11397,-14,-18,-79,37,138,150,57,139,152,-20,-1,-2,7,27,30,0,-38,-109,7,-11,-79,-1,-6,2,220,224,245,239,12.01567262,13.11590084,12.10274271,13.29077952,-0.087070091,-0.174878678,2.350892468,2.623180169,-3.308663474,-9.530887946,-0.957771006,-6.907707778
50,3,7,5,13,Arkansas,Calhoun County,5368,5368,5326,5281,5307,-42,-45,26,10,37,37,20,42,40,-10,-5,-3,0,2,2,-29,-73,27,-29,-71,29,-3,31,0,175,175,175,175,6.976524936,6.989044201,7.919298576,7.555723461,-0.94277364,-0.56667926,0.377109456,0.377786173,-13.76449514,5.100113336,-13.38738569,5.477899509
50,3,7,5,15,Arkansas,Carroll County,27446,27446,27549,27467,27610,103,-82,143,81,310,309,41,286,294,40,24,15,2,11,12,61,-106,117,63,-95,129,0,-11,-1,230,230,230,230,11.26944889,11.22065472,10.39697543,10.67596274,0.872473462,0.544691977,0.39988367,0.435753581,-3.853424458,4.248597418,-3.453540788,4.684351
50,3,7,5,17,Arkansas,Chicot County,11800,11800,11787,11676,11433,-13,-111,-243,34,169,162,45,166,178,-11,3,-16,0,1,1,-1,-115,-233,-1,-114,-232,-1,0,5,722,726,731,725,14.40565998,14.02051149,14.1499382,15.40525336,0.255721775,-1.384741875,0.085240592,0.086546367,-9.802668031,-20.16530356,-9.717427439,-20.07875719
50,3,7,5,19,Arkansas,Clark County,22995,22995,22954,22986,22936,-41,32,-50,68,240,235,60,233,258,8,7,-23,3,9,10,-51,14,-35,-48,23,-25,-1,2,-2,2612,2611,2772,2769,10.44841097,10.23474587,10.14366565,11.23644441,0.30474532,-1.001698532,0.391815411,0.435521101,0.60949064,-1.524323853,1.001306051,-1.088802752
50,3,7,5,21,Arkansas,Clay County,16083,16083,16078,15877,15684,-5,-201,-193,25,102,147,39,220,227,-14,-118,-80,1,1,1,13,-78,-112,14,-77,-111,-5,-6,-2,125,125,125,125,6.383977468,9.315294192,13.76936317,14.38484205,-7.385385699,-5.06954786,0.062588014,0.063369348,-4.881865123,-7.097367004,-4.819277108,-7.033997655
50,3,7,5,23,Arkansas,Cleburne County,25970,25970,26002,25943,25808,32,-59,-135,67,265,242,79,348,360,-12,-83,-118,0,-4,-2,48,48,-11,48,44,-13,-4,-20,-4,339,339,339,339,10.20309943,9.352476281,13.39878718,13.91277463,-3.195687747,-4.560298352,-0.154009048,-0.077293192,1.848108576,-0.425112558,1.694099528,-0.502405751
50,3,7,5,25,Arkansas,Cleveland County,8689,8689,8691,8682,8627,2,-9,-55,23,89,90,38,79,93,-15,10,-3,0,1,2,19,-20,-54,19,-19,-52,-2,0,0,52,52,52,52,10.24578369,10.39921428,9.094572037,10.74585476,1.15121165,-0.346640476,0.115121165,0.231093651,-2.302423301,-6.239528569,-2.187302135,-6.008434918
50,3,7,5,27,Arkansas,Columbia County,24552,24552,24760,24697,24473,208,-63,-224,63,293,310,52,285,307,11,8,3,1,6,8,191,-78,-239,192,-72,-231,5,1,4,1315,1564,1638,1638,11.84867663,12.60931462,11.52516327,12.487289,0.323513355,0.122025625,0.242635016,0.325401668,-3.154255212,-9.721374822,-2.911620195,-9.395973154
50,3,7,5,29,Arkansas,Conway County,21273,21271,21253,21192,21287,-18,-61,95,57,282,265,60,237,200,-3,45,65,5,19,21,-20,-116,10,-15,-97,31,0,-9,-1,286,286,286,286,13.28778419,12.47675322,11.1673931,9.416417524,2.120391094,3.060335695,0.89527624,0.98872384,-5.465897043,0.470820876,-4.570620803,1.459544716
50,3,7,5,31,Arkansas,Craighead County,96443,96443,96705,98308,99735,262,1603,1427,337,1347,1385,209,847,859,128,500,526,15,58,66,113,1026,823,128,1084,889,6,19,12,3579,3583,3620,3623,13.81446365,13.98686144,8.686600381,8.674883737,5.127863271,5.311977702,0.594832139,0.666521917,10.52237543,8.311326328,11.11720757,8.977848245
50,3,7,5,33,Arkansas,Crawford County,61948,61948,62013,61863,61946,65,-150,83,186,713,758,125,576,577,61,137,181,3,-16,-8,2,-254,-87,5,-270,-95,-1,-17,-3,540,540,540,540,11.51151151,12.24466719,9.299622203,9.320808665,2.211889309,2.923858524,-0.258322839,-0.129231316,-4.100875069,-1.405390561,-4.359197908,-1.534621877
50,3,7,5,35,Arkansas,Crittenden County,50902,50902,50952,50491,50021,50,-461,-470,203,803,811,77,479,518,126,324,293,3,2,3,-77,-800,-777,-74,-798,-774,-2,13,11,701,701,701,701,15.83155072,16.13737663,9.443727019,10.307227,6.387823704,5.830149634,0.039431011,0.059694365,-15.77240421,-15.4608405,-15.7329732,-15.40114613
50,3,7,5,37,Arkansas,Cross County,17870,17870,17841,17761,17683,-29,-80,-78,52,225,229,23,202,209,29,23,20,0,-1,-1,-54,-103,-97,-54,-104,-98,-4,1,0,225,225,225,225,12.63973934,12.92179212,11.3476771,11.79325133,1.292062244,1.128540797,-0.056176619,-0.05642704,-5.786191787,-5.473422864,-5.842368406,-5.529849904
50,3,7,5,39,Arkansas,Dallas County,8116,8116,8073,8079,7987,-43,6,-92,23,90,84,22,88,80,1,2,4,0,-4,-3,-40,-5,-93,-40,-9,-96,-4,13,0,405,405,405,405,11.14413076,10.45686543,10.89648341,9.958919457,0.24764735,0.497945973,-0.4952947,-0.37345948,-0.619118375,-11.57724387,-1.114413076,-11.95070335
50,3,7,5,41,Arkansas,Desha County,13008,13008,12970,12713,12545,-38,-257,-168,45,181,169,45,170,193,0,11,-24,0,1,1,-39,-274,-147,-39,-273,-146,1,5,2,56,56,56,56,14.09492661,13.3818988,13.23832886,15.2822868,0.85659775,-1.900387996,0.077872523,0.079182833,-21.33707121,-11.63987647,-21.25919869,-11.56069364
50,3,7,5,43,Arkansas,Drew County,18509,18509,18662,18695,18743,153,33,48,54,222,216,50,172,178,4,50,38,2,12,13,146,-27,-1,148,-15,12,1,-2,-2,785,949,977,977,11.8853227,11.53907794,9.208448216,9.509054971,2.676874481,2.030022971,0.642449876,0.694481543,-1.44551222,-0.053421657,-0.803062344,0.641059886
50,3,7,5,45,Arkansas,Faulkner County,113237,113237,114176,116482,118704,939,2306,2222,381,1557,1553,204,776,772,177,781,781,41,138,149,704,1339,1273,745,1477,1422,17,48,19,4055,4224,4260,4263,13.50050724,13.20656842,6.728576507,6.565016625,6.771930737,6.641551793,1.19657675,1.267082224,11.61026281,10.82547431,12.80683956,12.09255653
50,3,7,5,47,Arkansas,Franklin County,18125,18125,18120,18013,18045,-5,-107,32,41,201,207,45,199,197,-4,2,10,1,4,4,-1,-103,19,0,-99,23,-1,-10,-1,447,447,447,447,11.12556389,11.48150203,11.01486176,10.92684009,0.110702128,0.554661934,0.221404257,0.221864773,-5.701159605,1.053857674,-5.479755348,1.275722447
50,3,7,5,49,Arkansas,Fulton County,12245,12245,12237,12335,12318,-8,98,-17,29,96,127,25,173,197,4,-77,-70,1,4,4,-4,152,52,-3,156,56,-9,19,-3,165,165,165,165,7.813771773,10.30300572,14.08106788,15.98182777,-6.267296109,-5.67882205,0.325573824,0.324504117,12.37180531,4.218553523,12.69737913,4.54305764
50,3,7,5,51,Arkansas,Garland County,96024,96024,96230,96637,96903,206,407,266,296,1100,1055,316,1260,1274,-20,-160,-219,17,52,64,208,432,419,225,484,483,1,83,2,2166,2166,2166,2166,11.40682439,10.90213909,13.06599885,13.16523716,-1.659174457,-2.263098068,0.539231699,0.661361992,4.479771034,4.329854294,5.019002733,4.991216286
